Time [sec],Acceleration [cm/sec2]
13.88,-60.67446
13.89,-59.1289
13.9,-58.8207
13.91,-59.09953
13.92,-59.22637
13.93,-59.18006
13.94,-59.00295
13.95,-58.07959
13.96,-55.68768
13.97,-51.15638
13.98,-43.60802
13.99,-32.72965
14,-18.89474
14.01,-2.35665
14.02,15.71358
14.03,32.8388
14.04,48.02691
14.05,61.83048
14.06,73.12752
14.07,80.37234
14.08,84.56845
14.09,86.78047
14.1,85.87548
14.11,81.55832
14.12,75.87536
14.13,70.48758
14.14,65.35922
14.15,59.80743
14.16,53.20177
14.17,45.38327
14.18,36.68738
14.19,27.25919
14.2,17.17409
14.21,7.38467
14.22,-0.48883
14.23,-5.68567
14.24,-9.06796
14.25,-11.90323
14.26,-14.1866
14.27,-14.94527
14.28,-13.98626
14.29,-12.12531
14.3,-9.96982
14.31,-7.71054
14.32,-5.58791
14.33,-3.82292
14.34,-2.61782
14.35,-2.44334
14.36,-3.88303
14.37,-6.9406
14.38,-11.31076
14.39,-17.63962
14.4,-26.66904
14.41,-36.92317
14.42,-45.50527
14.43,-51.37013
14.44,-56.21369
14.45,-61.76873
14.46,-67.34728
14.47,-70.99058
14.48,-72.15814
14.49,-72.1709
14.5,-72.5241
14.51,-73.46115
14.52,-74.23799
14.53,-74.60116
14.54,-75.27219
14.55,-76.7472
14.56,-78.7768
14.57,-81.03509
14.58,-83.11859
14.59,-84.45447
14.6,-84.65884
14.61,-83.40595
14.62,-80.6712
14.63,-76.78823
14.64,-71.42793
14.65,-64.33401
