Time [sec],Acceleration [cm/sec2]
4.49,-87.13093
4.495,-88.89657
4.5,-90.28838
4.505,-91.01247
4.51,-90.52441
4.515,-88.57587
4.52,-85.27246
4.525,-80.91249
4.53,-76.05817
4.535,-71.47238
4.54,-67.68591
4.545,-64.61316
4.55,-61.65932
4.555,-58.22683
4.56,-54.05229
4.565,-49.19018
4.57,-43.96673
4.575,-38.94664
4.58,-34.82561
4.585,-32.37062
4.59,-32.31083
4.595,-34.99314
4.6,-40.11571
4.605,-46.86779
4.61,-54.20957
4.615,-61.02682
4.62,-66.30851
4.625,-69.33797
4.63,-69.69253
4.635,-67.30569
4.64,-62.7405
4.645,-57.07289
4.65,-51.40363
4.655,-46.77157
4.66,-44.22371
4.665,-44.45486
4.67,-47.3994
4.675,-52.22307
4.68,-57.6614
4.685,-62.38344
4.69,-65.15751
4.695,-65.19251
4.7,-62.68147
4.705,-58.71864
4.71,-54.57132
4.715,-51.15274
4.72,-48.85051
4.725,-47.43694
4.73,-46.11774
4.735,-43.8167
4.74,-39.60765
4.745,-33.18491
4.75,-25.20719
4.755,-17.17159
4.76,-10.77587
4.765,-7.20474
4.77,-6.59639
4.775,-7.79098
4.78,-8.66613
4.785,-6.98965
4.79,-1.21824
4.795,8.99691
4.8,22.5616
4.805,37.11906
4.81,49.76175
4.815,58.11339
4.82,61.25853
4.825,59.8772
4.83,55.69065
4.835,50.77886
4.84,46.81172
4.845,44.27665
4.85,42.27294
4.855,39.02727
4.86,32.79487
4.865,22.86872
4.87,10.23007
4.875,-2.70932
4.88,-13.10083
4.885,-18.70462
4.89,-18.68447
4.895,-13.94666
4.9,-6.62035
4.905,0.83988
4.91,6.08534
4.915,7.41837
4.92,4.71839
4.925,-0.59866
4.93,-6.73
4.935,-12.42811
4.94,-17.38588
4.945,-22.18235
4.95,-27.50934
4.955,-33.21663
4.96,-38.17192
4.965,-40.75024
4.97,-39.27488
4.975,-32.38271
4.98,-19.60434
4.985,-2.03169
4.99,17.71762
4.995,36.48591
5,51.73489
5.005,62.11567
5.01,67.19581
5.015,67.1642
5.02,63.25341
5.025,57.73213
5.03,53.00676
5.035,51.19053
5.04,53.98389
5.045,61.91036
5.05,73.74466
5.055,86.97115
5.06,98.86265
5.065,107.42982
5.07,111.61613
5.075,111.10461
5.08,106.37077
5.085,98.44319
5.09,88.23961
5.095,76.33048
5.1,63.23184
5.105,49.74362
5.11,36.9913
5.115,26.10436
5.12,17.91245
5.125,12.88378
5.13,11.13
5.135,12.27071
5.14,15.23654
5.145,18.46517
5.15,20.49181
5.155,20.30995
5.16,17.36721
5.165,11.4821
5.17,2.68037
5.175,-8.84791
5.18,-22.42194
5.185,-36.78409
5.19,-50.59806
5.195,-62.7765
5.2,-72.37509
5.205,-78.53251
5.21,-80.59681
5.215,-78.32367
5.22,-72.01472
5.225,-62.58774
5.23,-51.60923
5.235,-41.09008
5.24,-33.05031
5.245,-29.05616
5.25,-29.80856
5.255,-35.02148
5.26,-43.73379
5.265,-54.76268
5.27,-66.95102
5.275,-79.1047
5.28,-89.90144
5.285,-98.11696
5.29,-102.96808
5.295,-104.07605
5.3,-101.18197
5.305,-94.32448
5.31,-84.3846
5.315,-73.09133
5.32,-62.42617
5.325,-54.15143
5.33,-49.59707
5.335,-49.39917
5.34,-53.26541
5.345,-59.96902
5.35,-67.54868
5.355,-73.77532
5.36,-76.78967
5.365,-75.4983
5.37,-69.82272
5.375,-60.95925
5.38,-50.96478
5.385,-41.68853
5.39,-34.29673
5.395,-29.50957
5.4,-27.63275
5.405,-28.34503
5.41,-30.70303
5.415,-33.57509
5.42,-36.20395
5.425,-38.26086
5.43,-39.48581
5.435,-39.43559
5.44,-37.41402
5.445,-32.64668
5.45,-24.80453
5.455,-14.53873
5.46,-3.51327
5.465,6.2831
5.47,13.47875
5.475,17.63047
5.48,18.95089
5.485,18.1081
5.49,15.97208
5.495,13.18239
5.5,9.99403
5.505,6.48878
5.51,2.80647
5.515,-0.8428
5.52,-4.31377
5.525,-7.50502
5.53,-10.26473
5.535,-12.60121
5.54,-14.9233
5.545,-17.81254
5.55,-21.51434
5.555,-25.58741
5.56,-28.91583
5.565,-30.05592
5.57,-27.74259
5.575,-21.49749
5.58,-12.16036
5.585,-1.74946
5.59,7.38006
5.595,13.30945
5.6,15.03154
5.605,12.73983
5.61,7.55459
5.615,0.85691
5.62,-6.04491
5.625,-12.09349
5.63,-16.81134
5.635,-20.28385
5.64,-22.66719
5.645,-23.70925
5.65,-22.63926
5.655,-18.47265
5.66,-10.45693
5.665,1.47713
5.67,16.25261
5.675,31.66786
5.68,45.19587
5.685,54.96538
5.69,60.32163
5.695,61.8313
5.7,60.78527
5.705,58.46022
5.71,55.62086
5.715,52.57136
5.72,49.46138
5.725,46.45721
5.73,43.80437
5.735,41.8241
5.74,40.81689
5.745,40.95398
5.75,42.14776
5.755,43.86006
5.76,45.07584
5.765,44.63542
5.77,41.74944
5.775,36.32075
5.78,28.76667
5.785,19.72783
5.79,10.23365
5.795,1.74893
5.8,-4.43362
5.805,-7.79941
5.81,-8.72924
5.815,-8.22571
5.82,-7.32324
5.825,-6.55171
5.83,-6.01795
5.835,-5.93221
5.84,-6.87587
5.845,-9.58518
5.85,-14.53421
5.855,-21.6922
5.86,-30.54557
5.865,-40.18456
5.87,-49.37654
5.875,-56.62991
5.88,-60.35837
5.885,-59.32707
5.89,-53.20593
5.895,-42.86503
5.9,-30.20773
5.905,-17.48371
5.91,-6.45754
5.915,1.93201
5.92,7.342
5.925,9.61101
5.93,8.65467
5.935,4.82832
5.94,-0.94545
5.945,-7.56646
5.95,-13.97107
5.955,-18.96011
5.96,-21.09128
5.965,-19.14614
5.97,-13.04154
5.975,-4.1515
5.98,5.40364
5.985,13.72149
5.99,19.52254
5.995,22.11673
6,21.55886
6.005,18.76213
6.01,14.97468
6.015,11.14509
6.02,7.83511
6.025,5.31044
6.03,3.51724
6.035,2.19732
6.04,1.05124
6.045,-0.24471
6.05,-1.90084
6.055,-3.78847
6.06,-5.57315
6.065,-7.00621
6.07,-7.91843
6.075,-8.15141
6.08,-7.69848
6.085,-6.79218
6.09,-5.63612
6.095,-3.95432
6.1,-1.0047
6.105,3.76554
6.11,10.1584
6.115,17.29137
6.12,24.07761
6.125,29.6431
6.13,33.49372
6.135,35.68657
6.14,36.96862
6.145,38.47069
6.15,41.05989
6.155,44.91667
6.16,49.65521
6.165,54.7474
6.17,59.82061
6.175,64.81571
6.18,70.1048
6.185,76.37358
6.19,84.21065
6.195,93.67172
6.2,104.05548
6.205,113.95919
6.21,121.62921
6.215,125.5156
6.22,124.76754
6.225,119.49488
6.23,110.70592
6.235,99.81108
6.24,88.06133
6.245,76.48492
6.25,66.03906
6.255,57.42832
6.26,50.93515
6.265,46.61449
6.27,44.34116
6.275,43.56594
6.28,43.37829
6.285,42.84121
6.29,41.11206
6.295,37.57157
6.3,32.11511
6.305,25.08655
6.31,16.94596
6.315,8.23395
6.32,-0.44814
6.325,-8.66128
6.33,-16.02124
6.335,-21.95715
6.34,-25.98115
6.345,-27.99116
6.35,-28.12778
6.355,-26.73506
6.36,-24.58444
6.365,-22.82825
6.37,-22.59062
6.375,-24.59466
6.38,-29.08457
6.385,-35.89406
6.39,-44.46045
6.395,-53.91828
6.4,-63.34674
6.405,-71.98583
6.41,-79.36559
6.415,-85.39781
6.42,-90.3096
6.425,-94.3565
6.43,-97.64626
6.435,-100.30289
6.44,-102.64754
6.445,-105.11105
6.45,-108.00404
6.455,-111.36396
6.46,-114.99654
6.465,-118.67938
6.47,-122.28548
6.475,-125.64444
6.48,-128.46341
6.485,-130.55044
6.49,-131.88452
6.495,-132.4022
6.5,-131.97365
6.505,-130.50302
6.51,-127.86026
6.515,-123.94725
6.52,-118.97787
6.525,-113.4274
6.53,-107.67039
6.535,-101.88712
6.54,-96.21263
6.545,-90.7852
6.55,-85.69803
6.555,-81.00895
6.56,-76.87501
6.565,-73.64585
6.57,-71.64686
6.575,-70.64754
6.58,-69.51899
6.585,-66.65486
6.59,-60.88334
6.595,-52.08301
6.6,-41.19124
6.605,-29.75403
6.61,-19.2472
6.615,-10.5505
6.62,-3.92561
6.625,0.82327
6.63,4.40639
6.635,7.96508
6.64,12.54306
6.645,18.50247
6.65,25.45708
6.655,32.67814
6.66,39.36541
6.665,44.79928
6.67,48.74729
6.675,51.54767
6.68,53.52688
6.685,54.70385
6.69,55.09289
6.695,54.79738
6.7,53.84949
6.705,52.3028
6.71,50.4157
6.715,48.5986
6.72,47.17127
6.725,46.13038
6.73,45.13066
6.735,43.73096
6.74,41.72471
6.745,39.26755
6.75,36.631
6.755,33.76875
6.76,30.26192
6.765,25.78163
6.77,20.36668
6.775,14.26995
6.78,7.84445
6.785,1.48902
6.79,-4.498
6.795,-9.93717
6.8,-14.68144
6.805,-18.68302
6.81,-22.03526
6.815,-24.76123
6.82,-26.64087
6.825,-27.30264
6.83,-26.36292
6.835,-23.47385
6.84,-18.38833
6.845,-11.1333
6.85,-2.16307
6.855,7.85026
6.86,18.41717
6.865,29.25184
6.87,40.13345
6.875,50.97737
6.88,61.78822
6.885,72.48026
6.89,82.96347
6.895,93.32533
6.9,103.75604
6.905,114.38259
6.91,125.28994
6.915,136.69958
6.92,148.95143
6.925,162.10039
6.93,175.58045
6.935,188.30612
6.94,198.99468
6.945,206.43297
6.95,209.60521
6.955,207.86573
6.96,201.28791
6.965,190.70547
6.97,177.18489
6.975,161.44274
6.98,143.65985
6.985,123.76194
6.99,101.83097
6.995,78.28762
7,53.85229
7.005,29.28341
7.01,5.09337
7.015,-18.28791
7.02,-40.05553
7.025,-58.96363
7.03,-73.86145
7.035,-84.38747
7.04,-91.16698
7.045,-95.40869
7.05,-98.37446
7.055,-101.10605
7.06,-104.50743
7.065,-109.29362
7.07,-115.59753
7.075,-123.01156
7.08,-131.04481
7.085,-139.13592
7.09,-146.42738
7.095,-151.91435
7.1,-154.80044
7.105,-154.75031
7.11,-151.90949
7.115,-146.68429
7.12,-139.51921
7.125,-130.81904
7.13,-120.93625
7.135,-110.14804
7.14,-98.7298
7.145,-87.18622
7.15,-76.23282
7.155,-66.41805
7.16,-57.97288
7.165,-50.90781
7.17,-44.88477
7.175,-39.02571
7.18,-32.04811
7.185,-22.74638
7.19,-10.53025
7.195,4.3984
7.2,21.23076
7.205,38.75764
7.21,55.59213
7.215,70.51265
7.22,82.74227
7.225,92.04461
7.23,98.6621
