Time [sec],Acceleration [cm/sec2]
7.95,-0.00936
7.96,0.00311
7.97,0.01549
7.98,0.01957
7.99,0.0172
8,-0.00263
8.01,-0.02062
8.02,-0.01022
8.03,-0.01223
8.04,-0.0181
8.05,0.00793
8.06,0.00233
8.07,-0.02218
8.08,-0.00597
8.09,-0.00314
8.1,-0.01226
8.11,0.00745
8.12,0.01269
8.13,0.00256
8.14,0.00407
8.15,-0.00187
8.16,-0.00201
8.17,0.00947
8.18,-0.00463
8.19,-0.01878
8.2,-0.00837
8.21,-0.01845
8.22,-0.02974
8.23,-0.00462
8.24,0.01185
8.25,0.00632
8.26,0.00292
8.27,-0.00872
8.28,-0.01952
8.29,0.00474
8.3,0.04131
8.31,0.02678
8.32,-0.01614
8.33,-0.01389
8.34,0.01145
8.35,0.00741
8.36,-0.00664
8.37,0.00038
8.38,0.01306
8.39,0.00746
8.4,0.0026
8.41,0.0093
8.42,0.0038
8.43,-0.00863
8.44,-0.01128
8.45,-0.00527
8.46,0.00903
8.47,0.02046
8.48,0.00968
8.49,-0.01003
8.5,-0.00395
8.51,0.00017
8.52,-0.02707
8.53,-0.02875
8.54,0.00327
8.55,0.02129
8.56,0.0241
8.57,0.00635
8.58,-0.01526
8.59,-0.00656
8.6,0.00775
8.61,0.0092
8.62,0.00689
8.63,0.00506
8.64,0.00764
8.65,0.00405
8.66,-0.00775
8.67,-0.01241
8.68,-0.00825
8.69,-0.00647
8.7,-0.00329
8.71,0.02327
8.72,0.05192
8.73,0.02745
8.74,-0.02214
8.75,-0.02963
8.76,-0.01621
8.77,-0.00879
8.78,0.01125
8.79,0.02274
8.8,0.00623
8.81,-0.01187
8.82,-0.01555
8.83,-0.0154
8.84,-0.01116
8.85,0.00779
8.86,0.01433
8.87,-0.00123
8.88,-0.0073
8.89,-0.00972
8.9,-0.01406
8.91,-0.01511
8.92,-0.01247
8.93,0.0081
8.94,0.01227
8.95,-0.01191
8.96,-0.00946
8.97,0.01247
8.98,0.02266
8.99,0.01937
9,-0.00516
9.01,-0.01633
9.02,0.00795
9.03,0.01527
9.04,0.00161
9.05,0.00643
9.06,0.01001
9.07,0.00094
9.08,-0.00531
9.09,-0.0057
9.1,0.01638
9.11,0.02856
9.12,-0.0102
9.13,-0.03254
9.14,-0.00398
9.15,0.01862
9.16,0.03261
9.17,0.03655
9.18,0.00015
9.19,-0.01407
9.2,0.0115
9.21,-0.0104
9.22,-0.02692
9.23,0.01628
9.24,0.01706
9.25,-0.00541
9.26,0.01143
9.27,0.00371
9.28,-0.02119
9.29,-0.00573
9.3,0.03629
9.31,0.0504
9.32,0.0163
9.33,0.00172
9.34,0.02094
9.35,0.01389
9.36,0.00047
9.37,0.0086
9.38,0.01314
9.39,0.01811
9.4,0.02744
9.41,0.02262
9.42,0.01587
9.43,0.00914
9.44,-0.00726
9.45,-0.00123
9.46,0.01331
9.47,-0.00313
9.48,0.00198
9.49,0.03676
9.5,0.01819
9.51,-0.01967
9.52,0.00187
9.53,0.02332
9.54,0.01133
9.55,0.0084
9.56,-0.00524
9.57,-0.01776
9.58,0.00026
9.59,0.0104
9.6,0.01931
9.61,0.02752
9.62,0.00912
9.63,0.00939
9.64,0.01323
9.65,-0.01859
9.66,-0.01349
9.67,0.01206
9.68,-0.00936
9.69,-0.00075
9.7,0.03856
9.71,0.02956
9.72,0.00962
9.73,0.00628
9.74,0.01417
9.75,0.02271
9.76,0.01338
9.77,0.0161
9.78,0.00111
9.79,-0.03711
9.8,-0.02274
9.81,0.0027
9.82,0.00631
9.83,0.02557
9.84,0.02747
9.85,0.0139
9.86,0.00515
9.87,-0.01927
9.88,-0.01774
9.89,0.01503
9.9,0.01034
9.91,-0.01568
9.92,-0.01659
9.93,0.00637
9.94,0.03565
9.95,0.01887
9.96,-0.02276
9.97,-0.01456
9.98,-0.00753
9.99,-0.01489
10,0.01986
10.01,0.02177
10.02,-0.0169
10.03,0.00063
10.04,0.01839
10.05,-0.00807
10.06,0.00076
10.07,0.0277
10.08,0.00955
10.09,-0.01492
10.1,-0.00981
10.11,-0.00391
10.12,-0.00311
10.13,0.01405
10.14,0.01392
10.15,-0.02259
10.16,-0.02653
10.17,-0.00767
10.18,-0.02093
10.19,-0.00426
10.2,0.02593
10.21,0.00016
10.22,-0.01316
10.23,-0.00324
10.24,-0.0143
10.25,-0.01731
10.26,-0.00873
10.27,0.00736
10.28,0.01606
10.29,0.00298
10.3,0.00323
10.31,0.00576
10.32,0.01336
10.33,0.04584
10.34,0.03908
10.35,-0.00704
10.36,-0.03089
10.37,-0.01305
10.38,0.03866
10.39,0.03434
10.4,-0.03347
10.41,-0.03821
10.42,-0.01028
10.43,-0.02204
10.44,-0.01126
10.45,0.01541
10.46,0.00626
10.47,-0.0091
10.48,-0.01007
10.49,-0.00394
10.5,0.01008
10.51,0.02718
10.52,0.03968
10.53,0.03472
10.54,0.00721
10.55,-0.01498
10.56,-0.00988
10.57,-0.00016
10.58,0.00338
10.59,0.01095
10.6,0.00856
10.61,0.00071
10.62,-0.00292
10.63,-0.00539
10.64,0.01683
10.65,0.03295
10.66,0.00598
10.67,-0.00212
10.68,0.01735
10.69,0.0169
10.7,0.00824
10.71,-0.00332
10.72,0.00342
10.73,0.03883
10.74,0.03253
10.75,-0.00222
10.76,0.00438
10.77,0.01399
10.78,-0.00196
10.79,-0.0185
10.8,-0.0236
10.81,0.00548
10.82,0.0321
10.83,0.00636
10.84,-0.01552
10.85,-0.00375
10.86,0.00362
10.87,-0.00206
10.88,-0.00295
10.89,0.02918
10.9,0.05311
10.91,0.02109
10.92,0.00743
10.93,0.02237
10.94,0.01508
10.95,0.02005
10.96,0.01709
10.97,-0.00071
10.98,0.02212
10.99,0.02709
11,-0.01365
11.01,-0.02935
