Time [sec],Acceleration [cm/sec2]
9.08,15.04836
9.09,-0.24155
9.1,-26.55461
9.11,-57.70541
9.12,-73.50777
9.13,-65.88691
9.14,-50.93078
9.15,-44.10806
9.16,-44.46469
9.17,-47.93399
9.18,-53.40498
9.19,-55.22646
9.2,-45.36576
9.21,-25.7607
9.22,-10.32682
9.23,-5.64348
9.24,-0.90201
9.25,10.76994
9.26,18.88017
9.27,12.14799
9.28,-4.98724
9.29,-15.55547
9.3,-10.67372
9.31,-3.65867
9.32,-8.66976
9.33,-14.78046
9.34,-6.54869
9.35,3.0893
9.36,-8.67395
9.37,-35.58713
9.38,-50.87447
9.39,-46.03686
9.4,-39.63544
9.41,-48.02884
9.42,-61.7599
9.43,-62.46119
9.44,-54.17286
9.45,-57.51661
9.46,-74.48499
9.47,-83.28332
9.48,-76.11745
9.49,-72.51152
9.5,-83.95437
9.51,-100.07152
9.52,-110.70051
9.53,-114.57015
9.54,-117.43289
9.55,-122.59651
9.56,-115.83084
9.57,-87.96168
9.58,-61.10593
9.59,-55.44842
9.6,-59.86808
9.61,-59.88587
9.62,-60.64819
9.63,-71.23595
9.64,-86.58948
9.65,-92.67943
9.66,-86.41551
9.67,-77.88949
9.68,-68.19795
9.69,-45.10574
9.7,-8.47535
9.71,22.81564
9.72,38.05103
9.73,46.995
9.74,60.75039
9.75,80.96876
9.76,106.03563
9.77,132.93391
9.78,155.31236
9.79,164.21765
9.8,157.1793
9.81,147.63001
9.82,149.45082
9.83,157.69106
9.84,159.82611
9.85,149.75839
9.86,127.09222
9.87,100.48593
9.88,82.85897
9.89,76.14884
9.9,73.37107
9.91,70.94707
9.92,70.56494
9.93,73.38528
9.94,76.74857
9.95,81.33116
9.96,93.36172
9.97,110.65331
9.98,121.61431
9.99,120.66458
10,113.00551
10.01,109.9039
10.02,116.22482
10.03,120.64608
10.04,113.78894
10.05,104.44015
10.06,102.11086
10.07,104.13773
10.08,107.6961
10.09,115.17734
10.1,124.0216
10.11,121.696
10.12,93.75079
10.13,36.3365
10.14,-35.40595
10.15,-92.81018
10.16,-117.97587
10.17,-120.63448
10.18,-122.094
10.19,-133.28427
10.2,-153.73584
10.21,-176.82236
10.22,-195.06219
10.23,-205.19723
10.24,-203.38615
10.25,-186.12827
10.26,-162.55313
10.27,-148.37198
10.28,-145.34427
10.29,-139.51124
10.3,-116.63338
10.31,-76.70103
10.32,-38.53004
10.33,-22.02328
10.34,-21.20103
10.35,-12.61717
10.36,6.87981
10.37,16.61837
10.38,7.15189
10.39,-9.55859
10.4,-25.84237
10.41,-49.12862
10.42,-82.43249
10.43,-112.44752
10.44,-127.90846
10.45,-138.17059
10.46,-159.69217
10.47,-192.65746
10.48,-224.63037
10.49,-248.58646
10.5,-265.97346
10.51,-282.15778
10.52,-302.91465
10.53,-325.097
10.54,-340.04294
10.55,-350.2618
10.56,-361.7166
10.57,-368.67347
10.58,-366.72786
10.59,-360.63902
10.6,-350.85985
10.61,-332.57806
10.62,-306.21294
10.63,-278.19625
10.64,-252.08818
10.65,-218.11213
10.66,-156.99966
10.67,-64.60077
10.68,29.87765
10.69,84.90694
10.7,91.36663
10.71,80.94912
10.72,88.21031
10.73,121.77174
10.74,164.0934
10.75,194.2199
10.76,227.39018
10.77,302.76644
10.78,416.67561
10.79,527.50525
10.8,621.57266
10.81,708.8594
10.82,778.22052
10.83,803.8256
10.84,775.88206
10.85,698.79398
10.86,565.5397
10.87,378.60608
10.88,209.82376
10.89,161.42764
10.9,236.97889
10.91,324.63165
10.92,329.03171
10.93,264.30894
10.94,205.28674
10.95,196.62656
10.96,232.55091
10.97,280.11032
10.98,297.30141
10.99,269.22449
11,233.23905
11.01,232.899
11.02,263.5201
11.03,289.52506
11.04,287.42955
11.05,258.67139
11.06,220.29408
11.07,182.45914
11.08,138.68056
11.09,92.19729
11.1,65.75916
11.11,61.73722
11.12,48.75272
11.13,10.41264
11.14,-31.16291
11.15,-55.51725
11.16,-72.1683
11.17,-100.22035
11.18,-145.97451
11.19,-203.44338
11.2,-259.6472
11.21,-302.86473
11.22,-337.55277
11.23,-380.71125
11.24,-432.37468
11.25,-465.52866
11.26,-462.16561
11.27,-444.06549
11.28,-444.62622
11.29,-462.23165
11.3,-465.56081
11.31,-435.95746
11.32,-386.31811
11.33,-343.23205
11.34,-318.38112
11.35,-297.54384
11.36,-260.10323
11.37,-203.22765
11.38,-137.75799
11.39,-70.65459
11.4,-1.84833
11.41,65.53502
11.42,115.13852
11.43,128.89921
11.44,113.25009
11.45,93.17907
11.46,82.88955
11.47,83.99455
11.48,95.36794
11.49,106.85867
11.5,102.91194
11.51,80.86066
11.52,54.83089
11.53,44.99251
11.54,65.68135
11.55,110.24002
11.56,149.02615
11.57,159.41669
11.58,145.39754
11.59,115.26398
11.6,69.26137
11.61,14.6298
11.62,-37.34665
11.63,-81.85436
11.64,-112.90927
11.65,-127.03568
11.66,-137.58362
11.67,-160.41685
11.68,-191.19512
11.69,-216.7829
11.7,-233.25775
11.71,-238.8486
11.72,-230.08464
11.73,-211.85719
11.74,-195.66534
11.75,-185.54412
11.76,-171.46248
11.77,-141.8377
11.78,-101.58219
11.79,-65.41576
11.8,-37.22729
11.81,-12.59336
11.82,7.51387
11.83,20.96543
11.84,29.87389
11.85,31.1283
11.86,19.26361
11.87,7.33411
11.88,19.02114
11.89,48.74001
11.9,60.8685
11.91,40.34395
11.92,11.92249
11.93,1.55565
11.94,5.91239
11.95,3.62012
11.96,-15.80718
11.97,-35.00635
11.98,-29.55652
11.99,-6.52955
12,2.03981
12.01,-15.39704
12.02,-36.89756
12.03,-40.09268
12.04,-30.14731
12.05,-27.26379
12.06,-34.65275
12.07,-36.73004
12.08,-26.69513
12.09,-14.20427
12.1,-8.18258
12.11,-8.63185
12.12,-11.72644
12.13,-13.04507
12.14,-6.18908
12.15,12.44237
12.16,32.87693
12.17,41.4123
12.18,45.63055
12.19,64.51277
12.2,93.97116
12.21,111.95392
12.22,113.06515
12.23,110.91752
12.24,112.91412
12.25,113.83919
12.26,108.16415
12.27,96.13743
12.28,83.76693
12.29,78.839
12.3,80.42699
12.31,79.41261
12.32,73.5417
12.33,70.08854
12.34,73.74977
12.35,82.49828
12.36,92.721
12.37,101.9727
12.38,107.77737
12.39,105.85418
12.4,91.93707
12.41,69.76187
12.42,53.67209
12.43,51.89729
12.44,52.45696
12.45,40.87134
12.46,22.29546
12.47,11.2441
12.48,9.72481
12.49,6.66439
12.5,-4.1616
12.51,-14.03331
12.52,-15.50777
12.53,-17.86817
12.54,-29.24056
12.55,-39.65968
12.56,-39.37363
12.57,-35.9047
12.58,-42.43373
12.59,-60.81968
12.6,-79.17281
12.61,-86.46092
12.62,-88.55736
12.63,-98.16887
12.64,-112.04177
12.65,-117.18711
12.66,-113.71409
12.67,-111.85981
12.68,-115.66029
12.69,-123.21872
12.7,-131.54178
12.71,-135.85981
12.72,-133.38344
12.73,-126.51941
12.74,-118.31184
12.75,-108.5447
12.76,-96.47354
12.77,-84.3213
12.78,-74.40345
12.79,-64.42593
12.8,-50.31531
12.81,-32.87905
12.82,-18.71135
12.83,-13.50592
12.84,-12.80568
12.85,-3.54723
12.86,18.91109
12.87,42.94156
12.88,57.5415
12.89,66.27351
12.9,77.33078
12.91,91.24255
12.92,104.0821
12.93,115.08114
12.94,128.07353
12.95,145.60906
12.96,161.45032
12.97,166.85788
12.98,165.61073
12.99,169.93429
13,181.20147
13.01,188.08247
13.02,184.62076
13.03,178.182
13.04,176.06163
13.05,176.44721
13.06,178.55435
13.07,186.93661
13.08,197.15866
13.09,192.04133
13.1,163.81763
13.11,128.31813
13.12,102.98888
13.13,82.79051
13.14,56.31632
13.15,30.80066
13.16,20.14525
13.17,24.05005
13.18,32.91613
13.19,36.76626
13.2,26.79952
13.21,3.08422
13.22,-21.75269
13.23,-32.01667
13.24,-22.1346
13.25,-5.00912
13.26,0.43706
13.27,-4.4075
13.28,-1.30299
13.29,14.47455
13.3,27.78816
13.31,26.50341
13.32,16.90238
13.33,12.27199
13.34,11.20712
13.35,0.50818
13.36,-21.57841
13.37,-42.73553
13.38,-54.94471
13.39,-62.67228
13.4,-75.55621
13.41,-95.71597
13.42,-113.00132
13.43,-118.81261
13.44,-119.66083
13.45,-127.45987
13.46,-141.87501
13.47,-150.72484
13.48,-145.12944
13.49,-129.17747
13.5,-114.8469
13.51,-108.45869
13.52,-104.07341
13.53,-94.81865
13.54,-85.09015
13.55,-80.55688
13.56,-78.15314
13.57,-78.83857
13.58,-88.23243
13.59,-97.77074
13.6,-95.02177
13.61,-86.26033
13.62,-82.38667
13.63,-81.32524
13.64,-77.96465
13.65,-73.91556
13.66,-73.34593
13.67,-72.75957
13.68,-61.50592
13.69,-38.84264
13.7,-16.75416
13.71,-2.33221
13.72,8.16904
13.73,19.44857
13.74,30.18225
13.75,36.36564
13.76,38.30431
13.77,38.98778
13.78,36.88137
13.79,29.15929
13.8,21.62479
13.81,23.66254
13.82,34.0838
13.83,44.22162
13.84,48.15937
13.85,40.1467
13.86,17.48998
13.87,-8.13022
13.88,-19.89667
13.89,-18.13534
13.9,-19.96193
13.91,-34.84736
13.92,-49.99307
13.93,-49.64063
13.94,-40.48176
13.95,-38.09891
13.96,-39.57697
13.97,-33.14361
13.98,-18.57635
13.99,-2.53869
14,8.52719
14.01,10.10497
14.02,6.47185
14.03,8.21013
14.04,17.31179
14.05,20.96447
14.06,7.86769
14.07,-15.43846
14.08,-38.59775
14.09,-59.32849
14.1,-70.48623
14.11,-67.34271
14.12,-63.19274
14.13,-69.3737
14.14,-77.33749
14.15,-73.16119
14.16,-56.55413
14.17,-40.86723
14.18,-34.68128
14.19,-32.70405
14.2,-26.55284
14.21,-13.14942
14.22,1.03313
14.23,6.26252
14.24,8.70756
14.25,21.45737
14.26,38.11785
14.27,44.21428
14.28,41.29383
14.29,39.69656
14.3,43.48143
14.31,49.30869
14.32,50.33456
14.33,43.23111
14.34,33.8434
14.35,30.03427
14.36,30.66326
14.37,29.20122
14.38,25.27291
14.39,23.24365
14.4,21.95237
14.41,16.18076
14.42,7.04747
14.43,2.83586
14.44,7.74974
14.45,13.85018
14.46,11.35003
14.47,4.09244
14.48,2.17209
14.49,5.89464
14.5,10.74498
14.51,16.37923
14.52,22.25898
14.53,28.6062
14.54,40.8565
14.55,59.04965
14.56,72.60985
14.57,76.41425
14.58,76.36974
14.59,78.06751
14.6,84.36498
14.61,93.53735
14.62,98.24723
14.63,98.3225
14.64,99.75861
14.65,100.92823
14.66,95.38266
14.67,78.26944
14.68,51.76073
14.69,30.53092
14.7,27.47605
14.71,38.13757
14.72,47.17118
14.73,43.54947
14.74,32.47279
14.75,29.54307
14.76,38.89752
14.77,50.02721
14.78,56.39976
14.79,62.17119
14.8,69.85871
14.81,73.52869
14.82,70.00058
14.83,66.13576
14.84,65.70703
14.85,62.45582
14.86,54.67762
14.87,48.39983
